invoice_date,shopping_mall,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,revenue_per_customer
2022-12-03,Viaport Outlet,Pendik,14783.5,9,1642.61,22,9,1642.61
2022-12-03,Zorlu Center,Beşiktaş,11147.15,9,1238.57,28,9,1238.57
2022-12-04,Cevahir AVM,Bayrampaşa,25543.03,11,2322.09,27,11,2322.09
2022-12-04,Emaar Square Mall,Üsküdar,282.0,2,141.0,2,2,141.0
2022-12-04,Forum Istanbul,Bayrampaşa,2889.51,6,481.59,18,6,481.58
2022-12-04,Istinye Park,Şişli,21292.08,14,1520.86,39,14,1520.86
2022-12-04,Kanyon,Levent,59108.77,20,2955.44,58,20,2955.44
2022-12-04,Mall of Istanbul,Beşiktaş,47157.35,20,2357.87,59,20,2357.87
2022-12-04,Metrocity,Levent,24143.55,16,1508.97,60,16,1508.97
2022-12-04,Metropol AVM,Ataşehir,65018.11,15,4334.54,48,15,4334.54
2022-12-04,Viaport Outlet,Pendik,6366.51,4,1591.63,15,4,1591.63
2022-12-04,Zorlu Center,Beşiktaş,13593.91,8,1699.24,18,8,1699.24
2022-12-05,Cevahir AVM,Bayrampaşa,2651.4,4,662.85,8,4,662.85
2022-12-05,Emaar Square Mall,Üsküdar,30176.07,7,4310.87,28,7,4310.87
2022-12-05,Forum Istanbul,Bayrampaşa,398.16,3,132.72,9,3,132.72
2022-12-05,Istinye Park,Şişli,30755.71,16,1922.23,52,16,1922.23
2022-12-05,Kanyon,Levent,113156.1,30,3771.87,106,30,3771.87
2022-12-05,Mall of Istanbul,Beşiktaş,83210.33,31,2684.2,96,31,2684.2
2022-12-05,Metrocity,Levent,30772.44,20,1538.62,61,20,1538.62
2022-12-05,Metropol AVM,Ataşehir,14570.83,10,1457.08,24,10,1457.08
2022-12-05,Viaport Outlet,Pendik,6591.47,7,941.64,20,7,941.64
2022-12-05,Zorlu Center,Beşiktaş,17635.57,7,2519.37,25,7,2519.37
2022-12-06,Cevahir AVM,Bayrampaşa,4717.32,5,943.46,14,5,943.46
2022-12-06,Emaar Square Mall,Üsküdar,565.63,2,282.81,6,2,282.82
2022-12-06,Forum Istanbul,Bayrampaşa,1978.57,8,247.32,25,8,247.32
2022-12-06,Istinye Park,Şişli,34199.86,18,1899.99,54,18,1899.99
2022-12-06,Kanyon,Levent,53711.6,21,2557.7,60,21,2557.7
2022-12-06,Mall of Istanbul,Beşiktaş,27051.41,22,1229.61,60,22,1229.61
2022-12-06,Metrocity,Levent,74746.54,24,3114.44,74,24,3114.44
2022-12-06,Metropol AVM,Ataşehir,23054.15,15,1536.94,44,15,1536.94
2022-12-06,Viaport Outlet,Pendik,17097.2,7,2442.46,23,7,2442.46
2022-12-06,Zorlu Center,Beşiktaş,19195.84,6,3199.31,19,6,3199.31
2022-12-07,Cevahir AVM,Bayrampaşa,14987.93,5,2997.59,15,5,2997.59
2022-12-07,Emaar Square Mall,Üsküdar,6806.6,12,567.22,32,12,567.22
2022-12-07,Forum Istanbul,Bayrampaşa,876.71,7,125.24,14,7,125.24
2022-12-07,Istinye Park,Şişli,7263.36,6,1210.56,19,6,1210.56
2022-12-07,Kanyon,Levent,30924.19,22,1405.64,61,22,1405.64
2022-12-07,Mall of Istanbul,Beşiktaş,90336.36,22,4106.2,68,22,4106.2
2022-12-07,Metrocity,Levent,51398.07,20,2569.9,62,20,2569.9
2022-12-07,Metropol AVM,Ataşehir,22686.21,13,1745.09,36,13,1745.09
2022-12-07,Viaport Outlet,Pendik,23474.38,5,4694.88,13,5,4694.88
2022-12-07,Zorlu Center,Beşiktaş,7070.21,7,1010.03,24,7,1010.03
2022-12-08,Cevahir AVM,Bayrampaşa,4902.92,5,980.58,16,5,980.58
2022-12-08,Emaar Square Mall,Üsküdar,2219.91,4,554.98,11,4,554.98
2022-12-08,Forum Istanbul,Bayrampaşa,6026.89,3,2008.96,8,3,2008.96
2022-12-08,Istinye Park,Şişli,32330.3,17,1901.78,52,17,1901.78
2022-12-08,Kanyon,Levent,32846.35,24,1368.6,66,24,1368.6
2022-12-08,Mall of Istanbul,Beşiktaş,30281.28,20,1514.06,54,20,1514.06
2022-12-08,Metrocity,Levent,25872.16,13,1990.17,38,13,1990.17
2022-12-08,Metropol AVM,Ataşehir,24889.8,7,3555.69,20,7,3555.69
2022-12-08,Viaport Outlet,Pendik,4455.03,9,495.0,23,9,495.0
2022-12-08,Zorlu Center,Beşiktaş,6601.76,1,6601.76,5,1,6601.76
2022-12-09,Cevahir AVM,Bayrampaşa,9857.28,5,1971.46,16,5,1971.46
2022-12-09,Emaar Square Mall,Üsküdar,25116.0,6,4186.0,19,6,4186.0
2022-12-09,Forum Istanbul,Bayrampaşa,2058.38,6,343.06,14,6,343.06
2022-12-09,Istinye Park,Şişli,22352.43,7,3193.2,22,7,3193.2
2022-12-09,Kanyon,Levent,78625.2,29,2711.21,100,29,2711.21
2022-12-09,Mall of Istanbul,Beşiktaş,86441.55,23,3758.33,79,23,3758.33
2022-12-09,Metrocity,Levent,27692.01,15,1846.13,42,15,1846.13
2022-12-09,Metropol AVM,Ataşehir,12538.42,13,964.49,32,13,964.49
2022-12-09,Viaport Outlet,Pendik,3169.02,6,528.17,16,6,528.17
2022-12-09,Zorlu Center,Beşiktaş,19545.95,10,1954.6,31,10,1954.6
2022-12-10,Cevahir AVM,Bayrampaşa,6213.63,6,1035.61,23,6,1035.6
2022-12-10,Emaar Square Mall,Üsküdar,4925.44,9,547.27,25,9,547.27
2022-12-10,Forum Istanbul,Bayrampaşa,23250.5,8,2906.31,27,8,2906.31
2022-12-10,Istinye Park,Şişli,13941.97,8,1742.75,28,8,1742.75
2022-12-10,Kanyon,Levent,78155.34,34,2298.69,117,34,2298.69
2022-12-10,Mall of Istanbul,Beşiktaş,72754.2,31,2346.91,80,31,2346.91
2022-12-10,Metrocity,Levent,36171.56,21,1722.46,65,21,1722.46
2022-12-10,Metropol AVM,Ataşehir,25391.27,16,1586.95,41,16,1586.95
2022-12-10,Viaport Outlet,Pendik,11227.08,3,3742.36,11,3,3742.36
2022-12-10,Zorlu Center,Beşiktaş,7031.79,7,1004.54,20,7,1004.54
2022-12-11,Cevahir AVM,Bayrampaşa,22373.09,8,2796.64,21,8,2796.64
2022-12-11,Emaar Square Mall,Üsküdar,373.33,3,124.44,8,3,124.44
2022-12-11,Forum Istanbul,Bayrampaşa,21184.75,8,2648.09,32,8,2648.09
2022-12-11,Istinye Park,Şişli,1597.08,6,266.18,17,6,266.18
2022-12-11,Kanyon,Levent,79537.61,29,2742.68,90,29,2742.68
2022-12-11,Mall of Istanbul,Beşiktaş,73393.49,34,2158.63,98,34,2158.63
2022-12-11,Metrocity,Levent,26057.91,13,2004.45,36,13,2004.45
2022-12-11,Metropol AVM,Ataşehir,55684.71,14,3977.48,49,14,3977.48
2022-12-11,Viaport Outlet,Pendik,18718.9,6,3119.82,21,6,3119.82
2022-12-11,Zorlu Center,Beşiktaş,10969.52,10,1096.95,34,10,1096.95
2022-12-12,Cevahir AVM,Bayrampaşa,1244.38,3,414.79,10,3,414.79
2022-12-12,Emaar Square Mall,Üsküdar,6684.39,4,1671.1,19,4,1671.1
2022-12-12,Forum Istanbul,Bayrampaşa,6960.78,5,1392.16,13,5,1392.16
2022-12-12,Istinye Park,Şişli,30740.22,18,1707.79,52,18,1707.79
2022-12-12,Kanyon,Levent,30399.68,16,1899.98,52,16,1899.98
2022-12-12,Mall of Istanbul,Beşiktaş,67593.21,19,3557.54,72,19,3557.54
2022-12-12,Metrocity,Levent,42462.93,19,2234.89,67,19,2234.89
2022-12-12,Metropol AVM,Ataşehir,38953.52,12,3246.13,37,12,3246.13
2022-12-12,Viaport Outlet,Pendik,26362.64,7,3766.09,22,7,3766.09
2022-12-12,Zorlu Center,Beşiktaş,13602.29,3,4534.1,9,3,4534.1
2022-12-13,Cevahir AVM,Bayrampaşa,2062.52,3,687.51,9,3,687.51
2022-12-13,Emaar Square Mall,Üsküdar,7364.84,6,1227.47,21,6,1227.47
2022-12-13,Forum Istanbul,Bayrampaşa,5753.92,5,1150.78,15,5,1150.78
2022-12-13,Istinye Park,Şişli,24626.64,11,2238.79,32,11,2238.79
2022-12-13,Kanyon,Levent,37844.18,18,2102.45,58,18,2102.45
2022-12-13,Mall of Istanbul,Beşiktaş,31639.31,22,1438.15,64,22,1438.15
2022-12-13,Metrocity,Levent,53854.33,26,2071.32,80,26,2071.32
2022-12-13,Metropol AVM,Ataşehir,27147.41,13,2088.26,38,13,2088.26
2022-12-13,Viaport Outlet,Pendik,6623.94,5,1324.79,17,5,1324.79
2022-12-13,Zorlu Center,Beşiktaş,3137.76,7,448.25,20,7,448.25
2022-12-14,Cevahir AVM,Bayrampaşa,6589.21,7,941.32,18,7,941.32
2022-12-14,Emaar Square Mall,Üsküdar,10634.78,3,3544.93,13,3,3544.93
2022-12-14,Forum Istanbul,Bayrampaşa,2292.08,4,573.02,10,4,573.02
2022-12-14,Istinye Park,Şişli,10821.35,8,1352.67,23,8,1352.67
2022-12-14,Kanyon,Levent,30809.3,21,1467.11,56,21,1467.11
2022-12-14,Mall of Istanbul,Beşiktaş,38724.42,21,1844.02,65,21,1844.02
2022-12-14,Metrocity,Levent,53067.17,19,2793.01,65,19,2793.01
2022-12-14,Metropol AVM,Ataşehir,8949.29,12,745.77,30,12,745.77
2022-12-14,Viaport Outlet,Pendik,12272.66,7,1753.24,17,7,1753.24
2022-12-14,Zorlu Center,Beşiktaş,13541.1,4,3385.28,14,4,3385.28
2022-12-15,Cevahir AVM,Bayrampaşa,25780.55,5,5156.11,15,5,5156.11
2022-12-15,Emaar Square Mall,Üsküdar,19466.13,5,3893.23,17,5,3893.23
2022-12-15,Forum Istanbul,Bayrampaşa,6751.8,1,6751.8,5,1,6751.8
2022-12-15,Istinye Park,Şişli,22517.88,13,1732.14,32,13,1732.14
2022-12-15,Kanyon,Levent,30883.54,25,1235.34,68,25,1235.34
2022-12-15,Mall of Istanbul,Beşiktaş,16744.25,18,930.24,53,18,930.24
2022-12-15,Metrocity,Levent,50793.81,17,2987.87,61,17,2987.87
2022-12-15,Metropol AVM,Ataşehir,30211.89,16,1888.24,44,16,1888.24
2022-12-15,Viaport Outlet,Pendik,39251.31,11,3568.3,26,11,3568.3
2022-12-15,Zorlu Center,Beşiktaş,2475.28,4,618.82,12,4,618.82
2022-12-16,Cevahir AVM,Bayrampaşa,2541.73,3,847.24,9,3,847.24
2022-12-16,Emaar Square Mall,Üsküdar,18817.74,10,1881.77,32,10,1881.77
2022-12-16,Forum Istanbul,Bayrampaşa,20332.14,7,2904.59,24,7,2904.59
2022-12-16,Istinye Park,Şişli,23701.18,11,2154.65,40,11,2154.65
2022-12-16,Kanyon,Levent,34908.74,21,1662.32,70,21,1662.32
2022-12-16,Mall of Istanbul,Beşiktaş,23413.49,22,1064.25,69,22,1064.25
2022-12-16,Metrocity,Levent,31679.4,15,2111.96,49,15,2111.96
2022-12-16,Metropol AVM,Ataşehir,16733.02,9,1859.22,28,9,1859.22
2022-12-16,Viaport Outlet,Pendik,6942.1,6,1157.02,20,6,1157.02
2022-12-16,Zorlu Center,Beşiktaş,4016.38,5,803.28,8,5,803.28
2022-12-17,Cevahir AVM,Bayrampaşa,8267.13,4,2066.78,15,4,2066.78
2022-12-17,Emaar Square Mall,Üsküdar,11760.02,6,1960.0,17,6,1960.0
2022-12-17,Forum Istanbul,Bayrampaşa,10724.1,5,2144.82,18,5,2144.82
2022-12-17,Istinye Park,Şişli,53204.05,13,4092.62,44,13,4092.62
2022-12-17,Kanyon,Levent,40014.15,19,2106.01,57,19,2106.01
2022-12-17,Mall of Istanbul,Beşiktaş,30015.52,19,1579.76,58,19,1579.76
2022-12-17,Metrocity,Levent,46164.8,18,2564.71,51,18,2564.71
2022-12-17,Metropol AVM,Ataşehir,34192.12,14,2442.29,36,14,2442.29
2022-12-17,Viaport Outlet,Pendik,24337.87,9,2704.21,24,9,2704.21
2022-12-17,Zorlu Center,Beşiktaş,17532.15,8,2191.52,21,8,2191.52
2022-12-18,Cevahir AVM,Bayrampaşa,15235.12,6,2539.19,18,6,2539.19
2022-12-18,Emaar Square Mall,Üsküdar,7589.05,7,1084.15,25,7,1084.15
2022-12-18,Forum Istanbul,Bayrampaşa,6718.78,5,1343.76,17,5,1343.76
2022-12-18,Istinye Park,Şişli,55648.94,16,3478.06,39,16,3478.06
2022-12-18,Kanyon,Levent,70911.1,25,2836.44,86,25,2836.44
2022-12-18,Mall of Istanbul,Beşiktaş,54632.52,31,1762.34,98,31,1762.34
2022-12-18,Metrocity,Levent,27186.28,12,2265.52,34,12,2265.52
2022-12-18,Metropol AVM,Ataşehir,17579.62,15,1171.97,47,15,1171.97
2022-12-18,Viaport Outlet,Pendik,11694.71,7,1670.67,25,7,1670.67
2022-12-18,Zorlu Center,Beşiktaş,23521.57,10,2352.16,31,10,2352.16
2022-12-19,Cevahir AVM,Bayrampaşa,6302.38,5,1260.48,12,5,1260.48
2022-12-19,Emaar Square Mall,Üsküdar,7174.17,5,1434.83,9,5,1434.83
2022-12-19,Forum Istanbul,Bayrampaşa,20083.27,9,2231.47,29,9,2231.47
2022-12-19,Istinye Park,Şişli,7824.44,11,711.31,29,11,711.31
2022-12-19,Kanyon,Levent,75488.13,31,2435.1,104,31,2435.1
2022-12-19,Mall of Istanbul,Beşiktaş,77064.38,31,2485.95,97,31,2485.95
2022-12-19,Metrocity,Levent,29268.43,17,1721.67,45,17,1721.67
2022-12-19,Metropol AVM,Ataşehir,3559.83,9,395.54,30,9,395.54
2022-12-19,Viaport Outlet,Pendik,23085.99,8,2885.75,25,8,2885.75
2022-12-19,Zorlu Center,Beşiktaş,8046.88,6,1341.15,22,6,1341.15
2022-12-20,Cevahir AVM,Bayrampaşa,5990.38,3,1996.79,10,3,1996.79
2022-12-20,Emaar Square Mall,Üsküdar,25982.7,10,2598.27,38,10,2598.27
2022-12-20,Forum Istanbul,Bayrampaşa,14836.32,7,2119.47,17,7,2119.47
2022-12-20,Istinye Park,Şişli,17800.86,10,1780.09,32,10,1780.09
2022-12-20,Kanyon,Levent,74810.52,30,2493.68,78,30,2493.68
2022-12-20,Mall of Istanbul,Beşiktaş,43669.07,31,1408.68,107,31,1408.68
2022-12-20,Metrocity,Levent,16413.26,17,965.49,51,17,965.49
2022-12-20,Metropol AVM,Ataşehir,22454.64,14,1603.9,41,14,1603.9
2022-12-20,Viaport Outlet,Pendik,3138.87,3,1046.29,5,3,1046.29
2022-12-20,Zorlu Center,Beşiktaş,13249.86,7,1892.84,18,7,1892.84
2022-12-21,Cevahir AVM,Bayrampaşa,6870.06,5,1374.01,16,5,1374.01
2022-12-21,Emaar Square Mall,Üsküdar,26998.23,12,2249.85,27,12,2249.85
2022-12-21,Forum Istanbul,Bayrampaşa,2458.23,7,351.18,17,7,351.18
2022-12-21,Istinye Park,Şişli,20347.29,13,1565.18,35,13,1565.18
2022-12-21,Kanyon,Levent,30948.55,31,998.34,87,31,998.34
2022-12-21,Mall of Istanbul,Beşiktaş,35811.34,22,1627.79,62,22,1627.79
2022-12-21,Metrocity,Levent,28869.81,21,1374.75,67,21,1374.75
2022-12-21,Metropol AVM,Ataşehir,16761.75,4,4190.44,15,4,4190.44
2022-12-21,Viaport Outlet,Pendik,1655.11,3,551.7,8,3,551.7
2022-12-21,Zorlu Center,Beşiktaş,25212.51,4,6303.13,11,4,6303.13
2022-12-22,Cevahir AVM,Bayrampaşa,2455.83,3,818.61,5,3,818.61
2022-12-22,Emaar Square Mall,Üsküdar,13031.47,8,1628.93,27,8,1628.93
2022-12-22,Forum Istanbul,Bayrampaşa,9301.47,4,2325.37,17,4,2325.37
2022-12-22,Istinye Park,Şişli,35311.42,15,2354.09,49,15,2354.09
2022-12-22,Kanyon,Levent,67129.34,29,2314.8,101,29,2314.8
2022-12-22,Mall of Istanbul,Beşiktaş,74646.19,29,2574.01,95,29,2574.01
2022-12-22,Metrocity,Levent,59814.03,18,3323.0,57,18,3323.0
2022-12-22,Metropol AVM,Ataşehir,28536.29,16,1783.52,49,16,1783.52
2022-12-22,Viaport Outlet,Pendik,1429.41,5,285.88,8,5,285.88
2022-12-22,Zorlu Center,Beşiktaş,2952.55,4,738.14,11,4,738.14
2022-12-23,Cevahir AVM,Bayrampaşa,22891.09,8,2861.39,27,8,2861.39
2022-12-23,Emaar Square Mall,Üsküdar,4908.6,6,818.1,18,6,818.1
2022-12-23,Forum Istanbul,Bayrampaşa,18894.32,6,3149.05,19,6,3149.05
2022-12-23,Istinye Park,Şişli,16303.22,10,1630.32,35,10,1630.32
2022-12-23,Kanyon,Levent,26014.78,31,839.19,79,31,839.19
2022-12-23,Mall of Istanbul,Beşiktaş,78218.38,28,2793.51,88,28,2793.51
2022-12-23,Metrocity,Levent,31840.78,15,2122.72,43,15,2122.72
2022-12-23,Metropol AVM,Ataşehir,29270.01,12,2439.17,32,12,2439.17
2022-12-23,Viaport Outlet,Pendik,34785.4,10,3478.54,28,10,3478.54
2022-12-23,Zorlu Center,Beşiktaş,4912.6,5,982.52,10,5,982.52
2022-12-24,Cevahir AVM,Bayrampaşa,8038.28,6,1339.71,14,6,1339.71
2022-12-24,Emaar Square Mall,Üsküdar,1579.4,4,394.85,15,4,394.85
2022-12-24,Forum Istanbul,Bayrampaşa,9980.02,7,1425.72,20,7,1425.72
2022-12-24,Istinye Park,Şişli,17303.36,12,1441.95,32,12,1441.95
2022-12-24,Kanyon,Levent,35017.03,25,1400.68,80,25,1400.68
2022-12-24,Mall of Istanbul,Beşiktaş,27808.78,25,1112.35,67,25,1112.35
2022-12-24,Metrocity,Levent,17720.53,17,1042.38,54,17,1042.38
2022-12-24,Metropol AVM,Ataşehir,15724.79,19,827.62,59,19,827.62
2022-12-24,Viaport Outlet,Pendik,15353.43,5,3070.69,16,5,3070.69
2022-12-24,Zorlu Center,Beşiktaş,3593.61,2,1796.81,7,2,1796.8
2022-12-25,Cevahir AVM,Bayrampaşa,6883.04,5,1376.61,13,5,1376.61
2022-12-25,Emaar Square Mall,Üsküdar,17455.13,9,1939.46,22,9,1939.46
2022-12-25,Forum Istanbul,Bayrampaşa,9639.1,6,1606.52,21,6,1606.52
2022-12-25,Istinye Park,Şişli,38172.07,15,2544.8,48,15,2544.8
2022-12-25,Kanyon,Levent,72489.63,28,2588.92,85,28,2588.92
2022-12-25,Mall of Istanbul,Beşiktaş,30927.13,21,1472.72,50,21,1472.72
2022-12-25,Metrocity,Levent,18208.66,16,1138.04,44,16,1138.04
2022-12-25,Metropol AVM,Ataşehir,22084.67,14,1577.48,49,14,1577.48
2022-12-25,Viaport Outlet,Pendik,22203.17,11,2018.47,29,11,2018.47
2022-12-25,Zorlu Center,Beşiktaş,20020.89,5,4004.18,14,5,4004.18
2022-12-26,Cevahir AVM,Bayrampaşa,9250.89,5,1850.18,16,5,1850.18
2022-12-26,Emaar Square Mall,Üsküdar,11733.07,3,3911.02,12,3,3911.02
2022-12-26,Forum Istanbul,Bayrampaşa,775.63,3,258.54,7,3,258.54
2022-12-26,Istinye Park,Şişli,13502.61,12,1125.22,26,12,1125.22
2022-12-26,Kanyon,Levent,60864.22,21,2898.3,71,21,2898.3
2022-12-26,Mall of Istanbul,Beşiktaş,43339.26,19,2281.01,64,19,2281.01
2022-12-26,Metrocity,Levent,48020.21,18,2667.79,52,18,2667.79
2022-12-26,Metropol AVM,Ataşehir,7545.99,13,580.46,40,13,580.46
2022-12-26,Viaport Outlet,Pendik,6631.1,7,947.3,31,7,947.3
2022-12-26,Zorlu Center,Beşiktaş,3917.91,2,1958.95,5,2,1958.96
2022-12-27,Cevahir AVM,Bayrampaşa,31553.89,5,6310.78,19,5,6310.78
2022-12-27,Emaar Square Mall,Üsküdar,16677.17,10,1667.72,25,10,1667.72
2022-12-27,Forum Istanbul,Bayrampaşa,21092.24,10,2109.22,37,10,2109.22
2022-12-27,Istinye Park,Şişli,41219.5,13,3170.73,41,13,3170.73
2022-12-27,Kanyon,Levent,65740.16,21,3130.48,67,21,3130.48
2022-12-27,Mall of Istanbul,Beşiktaş,55674.33,25,2226.97,81,25,2226.97
2022-12-27,Metrocity,Levent,17263.3,14,1233.09,35,14,1233.09
2022-12-27,Metropol AVM,Ataşehir,31102.57,12,2591.88,34,12,2591.88
2022-12-27,Viaport Outlet,Pendik,6585.99,3,2195.33,13,3,2195.33
2022-12-27,Zorlu Center,Beşiktaş,26649.18,5,5329.84,17,5,5329.84
2022-12-28,Cevahir AVM,Bayrampaşa,9225.32,4,2306.33,12,4,2306.33
2022-12-28,Emaar Square Mall,Üsküdar,13022.64,2,6511.32,7,2,6511.32
2022-12-28,Forum Istanbul,Bayrampaşa,6460.72,3,2153.57,8,3,2153.57
2022-12-28,Istinye Park,Şişli,26868.7,12,2239.06,36,12,2239.06
2022-12-28,Kanyon,Levent,36428.2,22,1655.83,55,22,1655.83
2022-12-28,Mall of Istanbul,Beşiktaş,22776.03,17,1339.77,55,17,1339.77
2022-12-28,Metrocity,Levent,72457.82,17,4262.22,52,17,4262.22
2022-12-28,Metropol AVM,Ataşehir,20192.51,8,2524.06,24,8,2524.06
2022-12-28,Viaport Outlet,Pendik,17242.55,5,3448.51,14,5,3448.51
2022-12-28,Zorlu Center,Beşiktaş,35491.13,9,3943.46,34,9,3943.46
2022-12-29,Cevahir AVM,Bayrampaşa,7506.94,6,1251.16,19,6,1251.16
2022-12-29,Emaar Square Mall,Üsküdar,4961.9,5,992.38,9,5,992.38
2022-12-29,Forum Istanbul,Bayrampaşa,8235.25,6,1372.54,18,6,1372.54
2022-12-29,Istinye Park,Şişli,30762.44,16,1922.65,48,16,1922.65
2022-12-29,Kanyon,Levent,81695.43,28,2917.69,82,28,2917.69
2022-12-29,Mall of Istanbul,Beşiktaş,73993.14,25,2959.73,87,25,2959.73
2022-12-29,Metrocity,Levent,60331.33,19,3175.33,61,19,3175.33
2022-12-29,Metropol AVM,Ataşehir,43485.79,9,4831.75,34,9,4831.75
2022-12-29,Viaport Outlet,Pendik,30534.66,7,4362.09,16,7,4362.09
2022-12-29,Zorlu Center,Beşiktaş,9929.12,10,992.91,27,10,992.91
2022-12-30,Cevahir AVM,Bayrampaşa,13308.4,11,1209.85,35,11,1209.85
2022-12-30,Emaar Square Mall,Üsküdar,26426.63,6,4404.44,24,6,4404.44
2022-12-30,Forum Istanbul,Bayrampaşa,9607.58,4,2401.9,14,4,2401.9
2022-12-30,Istinye Park,Şişli,24822.7,12,2068.56,44,12,2068.56
2022-12-30,Kanyon,Levent,28587.79,23,1242.95,74,23,1242.95
2022-12-30,Mall of Istanbul,Beşiktaş,61037.46,20,3051.87,66,20,3051.87
2022-12-30,Metrocity,Levent,30254.0,21,1440.67,52,21,1440.67
2022-12-30,Metropol AVM,Ataşehir,26700.79,14,1907.2,42,14,1907.2
2022-12-30,Viaport Outlet,Pendik,24235.33,8,3029.42,31,8,3029.42
2022-12-30,Zorlu Center,Beşiktaş,17780.59,6,2963.43,20,6,2963.43
2022-12-31,Cevahir AVM,Bayrampaşa,8819.95,6,1469.99,20,6,1469.99
2022-12-31,Emaar Square Mall,Üsküdar,15255.95,6,2542.66,21,6,2542.66
2022-12-31,Forum Istanbul,Bayrampaşa,25184.05,6,4197.34,15,6,4197.34
2022-12-31,Istinye Park,Şişli,44137.09,11,4012.46,38,11,4012.46
2022-12-31,Kanyon,Levent,25707.48,21,1224.17,55,21,1224.17
2022-12-31,Mall of Istanbul,Beşiktaş,50972.68,26,1960.49,79,26,1960.49
2022-12-31,Metrocity,Levent,18465.66,19,971.88,44,19,971.88
2022-12-31,Metropol AVM,Ataşehir,26016.35,7,3716.62,28,7,3716.62
2022-12-31,Viaport Outlet,Pendik,10929.7,5,2185.94,13,5,2185.94
2022-12-31,Zorlu Center,Beşiktaş,1099.87,6,183.31,13,6,183.31
2023-01-01,Cevahir AVM,Bayrampaşa,28069.09,8,3508.64,27,8,3508.64
2023-01-01,Emaar Square Mall,Üsküdar,14590.69,7,2084.38,24,7,2084.38
2023-01-01,Forum Istanbul,Bayrampaşa,399.19,3,133.06,4,3,133.06
2023-01-01,Istinye Park,Şişli,41599.24,16,2599.95,45,16,2599.95
2023-01-01,Kanyon,Levent,78137.65,41,1905.8,123,41,1905.8
2023-01-01,Mall of Istanbul,Beşiktaş,48406.46,24,2016.94,70,24,2016.94
2023-01-01,Metrocity,Levent,59279.12,21,2822.82,75,21,2822.82
2023-01-01,Metropol AVM,Ataşehir,59082.88,13,4544.84,41,13,4544.84
2023-01-01,Viaport Outlet,Pendik,9219.09,7,1317.01,17,7,1317.01
2023-01-01,Zorlu Center,Beşiktaş,1798.42,5,359.68,16,5,359.68
2023-01-02,Cevahir AVM,Bayrampaşa,2419.09,9,268.79,24,9,268.79
2023-01-02,Emaar Square Mall,Üsküdar,3098.08,3,1032.69,12,3,1032.69
2023-01-02,Forum Istanbul,Bayrampaşa,8100.73,8,1012.59,25,8,1012.59
2023-01-02,Istinye Park,Şişli,22375.06,15,1491.67,45,15,1491.67
2023-01-02,Kanyon,Levent,41096.92,23,1786.82,75,23,1786.82
2023-01-02,Mall of Istanbul,Beşiktaş,66151.68,26,2544.3,74,26,2544.3
2023-01-02,Metrocity,Levent,13903.85,14,993.13,39,14,993.13
2023-01-02,Metropol AVM,Ataşehir,31231.18,17,1837.13,57,17,1837.13
2023-01-02,Viaport Outlet,Pendik,6534.57,7,933.51,14,7,933.51
2023-01-02,Zorlu Center,Beşiktaş,10528.62,8,1316.08,23,8,1316.08
2023-01-03,Cevahir AVM,Bayrampaşa,8169.29,4,2042.32,14,4,2042.32
2023-01-03,Emaar Square Mall,Üsküdar,15911.47,7,2273.07,21,7,2273.07
2023-01-03,Forum Istanbul,Bayrampaşa,14482.69,10,1448.27,22,10,1448.27
2023-01-03,Istinye Park,Şişli,25307.2,13,1946.71,49,13,1946.71
2023-01-03,Kanyon,Levent,53496.37,22,2431.65,67,22,2431.65
2023-01-03,Mall of Istanbul,Beşiktaş,58067.73,26,2233.37,69,26,2233.37
2023-01-03,Metrocity,Levent,32249.87,24,1343.74,63,24,1343.74
2023-01-03,Metropol AVM,Ataşehir,31767.97,9,3529.77,31,9,3529.77
2023-01-03,Viaport Outlet,Pendik,21429.14,11,1948.1,39,11,1948.1
2023-01-03,Zorlu Center,Beşiktaş,8544.68,5,1708.94,13,5,1708.94
2023-01-04,Cevahir AVM,Bayrampaşa,4810.56,5,962.11,11,5,962.11
2023-01-04,Emaar Square Mall,Üsküdar,2153.21,5,430.64,8,5,430.64
2023-01-04,Forum Istanbul,Bayrampaşa,30190.14,5,6038.03,18,5,6038.03
2023-01-04,Istinye Park,Şişli,31290.84,15,2086.06,52,15,2086.06
2023-01-04,Kanyon,Levent,56959.01,21,2712.33,73,21,2712.33
2023-01-04,Mall of Istanbul,Beşiktaş,32023.5,27,1186.06,73,27,1186.06
2023-01-04,Metrocity,Levent,38298.59,12,3191.55,37,12,3191.55
2023-01-04,Metropol AVM,Ataşehir,27427.85,22,1246.72,56,22,1246.72
2023-01-04,Viaport Outlet,Pendik,5544.21,5,1108.84,16,5,1108.84
2023-01-04,Zorlu Center,Beşiktaş,11162.32,7,1594.62,17,7,1594.62
2023-01-05,Cevahir AVM,Bayrampaşa,8679.05,6,1446.51,22,6,1446.51
2023-01-05,Emaar Square Mall,Üsküdar,18914.3,8,2364.29,25,8,2364.29
2023-01-05,Forum Istanbul,Bayrampaşa,14750.24,7,2107.18,19,7,2107.18
2023-01-05,Istinye Park,Şişli,23179.27,18,1287.74,47,18,1287.74
2023-01-05,Kanyon,Levent,38737.48,27,1434.72,77,27,1434.72
2023-01-05,Mall of Istanbul,Beşiktaş,38456.61,28,1373.45,79,28,1373.45
