invoice_date,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,active_malls
2022-10-26,Beşiktaş,38492.02,25,1539.68,72,25,2
2022-10-26,Levent,131427.27,50,2628.55,145,50,2
2022-10-26,Pendik,12757.26,9,1417.47,31,9,1
2022-10-26,Üsküdar,7971.81,6,1328.64,20,6,1
2022-10-26,Şişli,2657.96,7,379.71,17,7,1
2022-10-27,Ataşehir,34987.93,10,3498.79,34,10,1
2022-10-27,Bayrampaşa,30466.51,12,2538.88,31,12,2
2022-10-27,Beşiktaş,59430.8,30,1981.03,83,30,2
2022-10-27,Levent,114707.73,43,2667.62,117,43,2
2022-10-27,Pendik,29997.14,9,3333.02,32,9,1
2022-10-27,Üsküdar,10793.88,3,3597.96,11,3,1
2022-10-27,Şişli,20399.88,14,1457.13,39,14,1
2022-10-28,Ataşehir,36613.81,15,2440.92,45,15,1
2022-10-28,Bayrampaşa,19045.8,8,2380.73,26,8,2
2022-10-28,Beşiktaş,113511.03,29,3914.17,94,29,2
2022-10-28,Levent,148992.91,46,3238.98,144,46,2
2022-10-28,Pendik,9092.49,3,3030.83,9,3,1
2022-10-28,Üsküdar,14591.21,8,1823.9,23,8,1
2022-10-28,Şişli,19721.7,12,1643.47,32,12,1
2022-10-29,Ataşehir,4398.22,10,439.82,21,10,1
2022-10-29,Bayrampaşa,37656.48,12,3138.04,34,12,2
2022-10-29,Beşiktaş,61420.3,28,2193.58,80,28,2
2022-10-29,Levent,39517.68,38,1039.94,110,38,2
2022-10-29,Pendik,26295.27,6,4382.55,22,6,1
2022-10-29,Üsküdar,5919.08,5,1183.82,17,5,1
2022-10-29,Şişli,23399.34,11,2127.21,31,11,1
2022-10-30,Ataşehir,37980.95,11,3452.81,42,11,1
2022-10-30,Bayrampaşa,15852.67,8,1981.58,33,8,2
2022-10-30,Beşiktaş,63364.96,24,2640.21,72,24,2
2022-10-30,Levent,77309.4,45,1717.99,138,45,2
2022-10-30,Pendik,4412.42,3,1470.81,7,3,1
2022-10-30,Üsküdar,1356.37,2,678.18,3,2,1
2022-10-30,Şişli,28357.98,12,2363.17,42,12,1
2022-10-31,Ataşehir,9728.88,9,1080.99,23,9,1
2022-10-31,Bayrampaşa,13809.48,13,1062.27,39,13,2
2022-10-31,Beşiktaş,55777.16,42,1328.03,123,42,2
2022-10-31,Levent,87630.55,43,2037.92,117,43,2
2022-10-31,Pendik,4793.39,5,958.68,17,5,1
2022-10-31,Üsküdar,19067.23,5,3813.45,16,5,1
2022-10-31,Şişli,37669.75,9,4185.53,35,9,1
2022-11-01,Ataşehir,19395.98,12,1616.33,38,12,1
2022-11-01,Bayrampaşa,13802.33,15,920.16,47,15,2
2022-11-01,Beşiktaş,42053.5,37,1136.58,92,37,2
2022-11-01,Levent,95359.35,52,1833.83,158,52,2
2022-11-01,Pendik,17881.45,8,2235.18,19,8,1
2022-11-01,Üsküdar,9233.17,10,923.32,25,10,1
2022-11-01,Şişli,43161.41,13,3320.11,39,13,1
2022-11-02,Ataşehir,36233.93,18,2013.0,59,18,1
2022-11-02,Bayrampaşa,33183.02,11,3016.64,36,11,2
2022-11-02,Beşiktaş,116570.4,37,3150.55,111,37,2
2022-11-02,Levent,77125.79,33,2337.15,104,33,2
2022-11-02,Pendik,23760.53,14,1697.18,38,14,1
2022-11-02,Üsküdar,2541.87,3,847.29,9,3,1
2022-11-02,Şişli,23731.58,12,1977.63,35,12,1
2022-11-03,Ataşehir,33673.92,16,2104.62,47,16,1
2022-11-03,Bayrampaşa,46241.05,17,2720.06,53,17,2
2022-11-03,Beşiktaş,73199.11,31,2361.26,94,31,2
2022-11-03,Levent,113787.18,41,2775.3,123,41,2
2022-11-03,Pendik,3874.39,4,968.6,15,4,1
2022-11-03,Üsküdar,10356.64,10,1035.66,34,10,1
2022-11-03,Şişli,14743.54,16,921.47,43,16,1
2022-11-04,Ataşehir,49826.83,16,3114.18,54,16,1
2022-11-04,Bayrampaşa,12907.01,13,992.85,42,13,2
2022-11-04,Beşiktaş,59343.33,34,1745.39,92,34,2
2022-11-04,Levent,70727.46,41,1725.06,111,41,2
2022-11-04,Pendik,14778.73,5,2955.75,18,5,1
2022-11-04,Üsküdar,6215.3,4,1553.83,14,4,1
2022-11-04,Şişli,10457.11,13,804.39,28,13,1
2022-11-05,Ataşehir,11396.33,9,1266.26,26,9,1
2022-11-05,Bayrampaşa,17758.49,9,1973.17,30,9,2
2022-11-05,Beşiktaş,41096.7,23,1786.81,63,23,2
2022-11-05,Levent,131974.63,44,2999.42,131,44,2
2022-11-05,Pendik,870.22,2,435.11,4,2,1
2022-11-05,Üsküdar,21929.28,4,5482.32,14,4,1
2022-11-05,Şişli,90178.13,16,5636.13,56,16,1
2022-11-06,Ataşehir,11316.74,9,1257.42,25,9,1
2022-11-06,Bayrampaşa,5425.36,10,542.54,35,10,2
2022-11-06,Beşiktaş,68893.01,34,2026.27,100,34,2
2022-11-06,Levent,86948.62,47,1849.97,135,47,2
2022-11-06,Pendik,56885.43,9,6320.6,28,9,1
2022-11-06,Üsküdar,4830.14,4,1207.54,11,4,1
2022-11-06,Şişli,23498.96,14,1678.5,42,14,1
2022-11-07,Ataşehir,13451.83,4,3362.96,20,4,1
2022-11-07,Bayrampaşa,15072.42,12,1256.03,34,12,2
2022-11-07,Beşiktaş,60496.77,32,1890.52,91,32,2
2022-11-07,Levent,91236.75,46,1983.41,138,46,2
2022-11-07,Üsküdar,18237.26,9,2026.36,29,9,1
2022-11-07,Şişli,31360.41,15,2090.69,53,15,1
2022-11-08,Ataşehir,50648.03,16,3165.5,54,16,1
2022-11-08,Bayrampaşa,61694.92,22,2804.31,66,22,2
2022-11-08,Beşiktaş,53496.1,34,1573.41,92,34,2
2022-11-08,Levent,71911.87,47,1530.04,129,47,2
2022-11-08,Pendik,2865.43,5,573.09,11,5,1
2022-11-08,Üsküdar,6544.68,6,1090.78,18,6,1
2022-11-08,Şişli,5652.66,12,471.06,32,12,1
2022-11-09,Ataşehir,64637.96,17,3802.23,50,17,1
2022-11-09,Bayrampaşa,34735.89,11,3157.81,37,11,2
2022-11-09,Beşiktaş,52847.53,37,1428.31,96,37,2
2022-11-09,Levent,63549.06,48,1323.94,142,48,2
2022-11-09,Pendik,29525.12,9,3280.57,29,9,1
2022-11-09,Üsküdar,11993.96,6,1998.99,15,6,1
2022-11-09,Şişli,9737.71,8,1217.21,23,8,1
2022-11-10,Ataşehir,25966.5,18,1442.58,58,18,1
2022-11-10,Bayrampaşa,22313.0,16,1394.56,41,16,2
2022-11-10,Beşiktaş,65059.16,33,1971.49,104,33,2
2022-11-10,Levent,87635.78,48,1825.75,133,48,2
2022-11-10,Pendik,128.38,3,42.79,7,3,1
2022-11-10,Üsküdar,10170.32,9,1130.04,19,9,1
2022-11-10,Şişli,11660.76,14,832.91,37,14,1
2022-11-11,Ataşehir,16713.88,11,1519.44,28,11,1
2022-11-11,Bayrampaşa,19327.56,11,1757.05,30,11,2
2022-11-11,Beşiktaş,111652.13,49,2278.61,149,49,2
2022-11-11,Levent,49064.41,34,1443.07,108,34,2
2022-11-11,Pendik,4299.07,6,716.51,17,6,1
2022-11-11,Üsküdar,938.66,3,312.89,7,3,1
2022-11-11,Şişli,9277.9,7,1325.41,18,7,1
2022-11-12,Ataşehir,25122.37,15,1674.82,44,15,1
2022-11-12,Bayrampaşa,26861.64,13,2066.28,37,13,2
2022-11-12,Beşiktaş,62886.05,37,1699.62,115,37,2
2022-11-12,Levent,89046.59,41,2171.87,127,41,2
2022-11-12,Pendik,15889.34,5,3177.87,16,5,1
2022-11-12,Üsküdar,14435.77,6,2405.96,21,6,1
2022-11-12,Şişli,10767.9,12,897.33,35,12,1
2022-11-13,Ataşehir,28442.89,15,1896.19,43,15,1
2022-11-13,Bayrampaşa,30258.53,17,1779.91,52,17,2
2022-11-13,Beşiktaş,57160.93,36,1587.8,103,36,2
2022-11-13,Levent,84423.99,42,2010.1,138,42,2
2022-11-13,Pendik,12233.53,8,1529.19,25,8,1
2022-11-13,Üsküdar,12317.26,5,2463.45,22,5,1
2022-11-13,Şişli,1202.37,6,200.39,16,6,1
2022-11-14,Ataşehir,33445.23,11,3040.48,36,11,1
2022-11-14,Bayrampaşa,44499.77,16,2781.24,43,16,2
2022-11-14,Beşiktaş,52272.91,35,1493.51,106,35,2
2022-11-14,Levent,66506.11,39,1705.28,108,39,2
2022-11-14,Pendik,9205.41,7,1315.06,16,7,1
2022-11-14,Üsküdar,717.63,5,143.53,11,5,1
2022-11-14,Şişli,5021.0,8,627.62,24,8,1
2022-11-15,Ataşehir,34370.18,11,3124.56,37,11,1
2022-11-15,Bayrampaşa,14615.27,14,1043.95,32,14,2
2022-11-15,Beşiktaş,89580.83,36,2488.36,111,36,2
2022-11-15,Levent,53421.22,43,1242.35,118,43,2
2022-11-15,Pendik,12603.86,5,2520.77,20,5,1
2022-11-15,Üsküdar,2916.25,3,972.08,8,3,1
2022-11-15,Şişli,17739.26,9,1971.03,29,9,1
2022-11-16,Ataşehir,14350.26,11,1304.57,39,11,1
2022-11-16,Bayrampaşa,29134.9,17,1713.82,53,17,2
2022-11-16,Beşiktaş,70343.66,27,2605.32,86,27,2
2022-11-16,Levent,73723.85,43,1714.51,134,43,2
2022-11-16,Pendik,26818.53,6,4469.75,17,6,1
2022-11-16,Üsküdar,4380.16,4,1095.04,13,4,1
2022-11-16,Şişli,31245.15,14,2231.8,49,14,1
2022-11-17,Ataşehir,18543.7,6,3090.62,19,6,1
2022-11-17,Bayrampaşa,10452.36,12,871.03,33,12,2
2022-11-17,Beşiktaş,72551.01,31,2340.36,87,31,2
2022-11-17,Levent,156420.85,50,3128.42,157,50,2
2022-11-17,Pendik,2246.25,6,374.37,16,6,1
2022-11-17,Üsküdar,8543.69,6,1423.95,14,6,1
2022-11-17,Şişli,27520.53,11,2501.87,39,11,1
2022-11-18,Ataşehir,18096.99,14,1292.64,43,14,1
2022-11-18,Bayrampaşa,5173.34,12,431.11,33,12,2
2022-11-18,Beşiktaş,62056.64,36,1723.8,117,36,2
2022-11-18,Levent,72632.88,45,1614.06,134,45,2
2022-11-18,Pendik,12930.23,5,2586.05,18,5,1
2022-11-18,Üsküdar,15002.05,6,2500.34,18,6,1
2022-11-18,Şişli,24865.02,8,3108.13,32,8,1
2022-11-19,Ataşehir,55442.42,12,4620.2,42,12,1
2022-11-19,Bayrampaşa,9302.72,11,845.7,32,11,2
2022-11-19,Beşiktaş,51161.83,34,1504.76,102,34,2
2022-11-19,Levent,38411.23,35,1097.46,89,35,2
2022-11-19,Pendik,1823.97,2,911.98,7,2,1
2022-11-19,Üsküdar,1286.48,8,160.81,21,8,1
2022-11-19,Şişli,17946.86,10,1794.69,24,10,1
2022-11-20,Ataşehir,22975.37,8,2871.92,30,8,1
2022-11-20,Bayrampaşa,19424.86,12,1618.74,29,12,2
2022-11-20,Beşiktaş,45718.7,32,1428.71,83,32,2
2022-11-20,Levent,63665.93,47,1354.59,142,47,2
2022-11-20,Pendik,31820.68,6,5303.45,22,6,1
2022-11-20,Üsküdar,13721.06,7,1960.15,18,7,1
2022-11-20,Şişli,37775.53,13,2905.81,43,13,1
2022-11-21,Ataşehir,30704.76,15,2046.98,40,15,1
2022-11-21,Bayrampaşa,11181.37,14,798.67,38,14,2
2022-11-21,Beşiktaş,76526.88,45,1700.6,136,45,2
2022-11-21,Levent,137415.51,50,2748.31,162,50,2
2022-11-21,Pendik,1355.9,4,338.97,9,4,1
2022-11-21,Üsküdar,12216.26,4,3054.06,13,4,1
2022-11-21,Şişli,15665.55,12,1305.46,30,12,1
2022-11-22,Ataşehir,12377.34,9,1375.26,23,9,1
2022-11-22,Bayrampaşa,7149.44,10,714.94,39,10,2
2022-11-22,Beşiktaş,54466.32,35,1556.18,112,35,2
2022-11-22,Levent,67123.56,37,1814.15,115,37,2
2022-11-22,Pendik,794.0,2,397.0,9,2,1
2022-11-22,Üsküdar,11927.43,7,1703.92,20,7,1
2022-11-22,Şişli,30868.39,14,2204.89,37,14,1
2022-11-23,Ataşehir,23920.92,11,2174.63,36,11,1
2022-11-23,Bayrampaşa,33577.57,13,2582.89,45,13,2
2022-11-23,Beşiktaş,57748.41,31,1862.85,90,31,2
2022-11-23,Levent,44346.24,39,1137.08,98,39,2
2022-11-23,Pendik,4907.28,6,817.88,15,6,1
2022-11-23,Üsküdar,4738.41,4,1184.6,13,4,1
2022-11-23,Şişli,28478.89,13,2190.68,32,13,1
2022-11-24,Ataşehir,19054.83,13,1465.76,37,13,1
2022-11-24,Bayrampaşa,15902.71,16,993.92,41,16,2
2022-11-24,Beşiktaş,34779.81,30,1159.33,93,30,2
2022-11-24,Levent,93340.05,50,1866.8,136,50,2
2022-11-24,Pendik,2267.2,5,453.44,15,5,1
2022-11-24,Üsküdar,2076.28,5,415.26,12,5,1
2022-11-24,Şişli,11548.21,9,1283.13,27,9,1
2022-11-25,Ataşehir,7239.9,6,1206.65,21,6,1
2022-11-25,Bayrampaşa,9810.33,6,1635.05,16,6,2
2022-11-25,Beşiktaş,43835.78,33,1328.36,91,33,2
2022-11-25,Levent,82082.52,45,1824.06,138,45,2
2022-11-25,Pendik,24444.81,4,6111.2,13,4,1
2022-11-25,Üsküdar,5187.02,3,1729.01,13,3,1
2022-11-25,Şişli,20343.79,16,1271.49,51,16,1
2022-11-26,Ataşehir,17372.43,14,1240.89,43,14,1
2022-11-26,Bayrampaşa,20652.11,12,1721.01,42,12,2
2022-11-26,Beşiktaş,68548.21,26,2636.47,72,26,2
2022-11-26,Levent,106234.43,32,3319.83,107,32,2
2022-11-26,Pendik,15241.86,10,1524.19,30,10,1
2022-11-26,Üsküdar,8937.83,6,1489.64,14,6,1
2022-11-26,Şişli,7510.84,8,938.86,23,8,1
2022-11-27,Ataşehir,33670.72,11,3060.97,36,11,1
2022-11-27,Bayrampaşa,31417.36,14,2244.1,42,14,2
2022-11-27,Beşiktaş,42988.35,33,1302.68,98,33,2
2022-11-27,Levent,61897.21,50,1237.94,143,50,2
2022-11-27,Pendik,7107.26,7,1015.32,24,7,1
2022-11-27,Üsküdar,1177.66,4,294.41,14,4,1
2022-11-27,Şişli,21442.88,11,1949.35,37,11,1
2022-11-28,Ataşehir,50729.25,17,2984.07,49,17,1
2022-11-28,Bayrampaşa,26289.74,12,2190.81,40,12,2
2022-11-28,Beşiktaş,66939.5,26,2574.6,82,26,2
2022-11-28,Levent,74672.49,48,1555.68,147,48,2
2022-11-28,Pendik,26364.49,6,4394.08,19,6,1
2022-11-28,Üsküdar,6870.79,4,1717.7,15,4,1
2022-11-28,Şişli,56802.74,19,2989.62,62,19,1
2022-11-29,Ataşehir,10699.22,7,1528.46,22,7,1
2022-11-29,Bayrampaşa,82192.63,20,4109.63,68,20,2
2022-11-29,Beşiktaş,37793.49,28,1349.77,93,28,2
2022-11-29,Levent,73940.97,46,1607.41,130,46,2
2022-11-29,Pendik,18354.03,5,3670.81,14,5,1
2022-11-29,Üsküdar,13904.42,9,1544.94,30,9,1
2022-11-29,Şişli,14458.86,14,1032.78,44,14,1
2022-11-30,Ataşehir,32855.43,9,3650.6,29,9,1
2022-11-30,Bayrampaşa,22544.39,15,1502.96,48,15,2
2022-11-30,Beşiktaş,26730.72,20,1336.54,65,20,2
2022-11-30,Levent,84349.71,47,1794.67,146,47,2
2022-11-30,Pendik,5596.95,6,932.83,13,6,1
2022-11-30,Üsküdar,3301.66,6,550.28,15,6,1
2022-11-30,Şişli,19184.64,12,1598.72,38,12,1
2022-12-01,Ataşehir,25600.36,15,1706.69,44,15,1
2022-12-01,Bayrampaşa,13330.14,11,1211.83,30,11,2
2022-12-01,Beşiktaş,131949.14,47,2807.43,147,47,2
2022-12-01,Levent,77144.59,48,1607.18,131,48,2
2022-12-01,Pendik,7505.74,4,1876.44,13,4,1
2022-12-01,Üsküdar,17320.18,9,1924.46,27,9,1
2022-12-01,Şişli,58612.69,12,4884.39,39,12,1
2022-12-02,Ataşehir,32399.81,14,2314.27,41,14,1
2022-12-02,Bayrampaşa,11640.95,16,727.56,43,16,2
2022-12-02,Beşiktaş,64177.67,27,2376.95,83,27,2
2022-12-02,Levent,82028.24,39,2103.29,132,39,2
2022-12-02,Pendik,6952.94,8,869.12,22,8,1
2022-12-02,Üsküdar,10473.72,3,3491.24,11,3,1
2022-12-02,Şişli,41579.43,14,2969.96,45,14,1
2022-12-03,Ataşehir,13943.1,8,1742.89,26,8,1
2022-12-03,Bayrampaşa,19843.19,12,1653.6,40,12,2
2022-12-03,Beşiktaş,55490.78,47,1180.65,133,47,2
2022-12-03,Levent,68347.85,47,1454.21,138,47,2
2022-12-03,Pendik,14783.5,9,1642.61,22,9,1
2022-12-03,Üsküdar,23097.2,7,3299.6,20,7,1
2022-12-03,Şişli,27285.25,17,1605.01,50,17,1
2022-12-04,Ataşehir,65018.11,15,4334.54,48,15,1
2022-12-04,Bayrampaşa,28432.55,17,1672.5,45,17,2
2022-12-04,Beşiktaş,60751.25,28,2169.69,77,28,2
2022-12-04,Levent,83252.32,36,2312.56,118,36,2
2022-12-04,Pendik,6366.51,4,1591.63,15,4,1
2022-12-04,Üsküdar,282.0,2,141.0,2,2,1
2022-12-04,Şişli,21292.08,14,1520.86,39,14,1
2022-12-05,Ataşehir,14570.83,10,1457.08,24,10,1
2022-12-05,Bayrampaşa,3049.56,7,435.65,17,7,2
2022-12-05,Beşiktaş,100845.9,38,2653.84,121,38,2
2022-12-05,Levent,143928.54,50,2878.57,167,50,2
2022-12-05,Pendik,6591.47,7,941.64,20,7,1
2022-12-05,Üsküdar,30176.07,7,4310.87,28,7,1
2022-12-05,Şişli,30755.71,16,1922.23,52,16,1
2022-12-06,Ataşehir,23054.15,15,1536.94,44,15,1
2022-12-06,Bayrampaşa,6695.89,13,515.07,39,13,2
2022-12-06,Beşiktaş,46247.26,28,1651.69,79,28,2
2022-12-06,Levent,128458.14,45,2854.63,134,45,2
2022-12-06,Pendik,17097.2,7,2442.46,23,7,1
2022-12-06,Üsküdar,565.63,2,282.81,6,2,1
2022-12-06,Şişli,34199.86,18,1899.99,54,18,1
2022-12-07,Ataşehir,22686.21,13,1745.09,36,13,1
2022-12-07,Bayrampaşa,15864.64,12,1322.05,29,12,2
2022-12-07,Beşiktaş,97406.56,29,3358.85,92,29,2
2022-12-07,Levent,82322.26,42,1960.05,123,42,2
2022-12-07,Pendik,23474.38,5,4694.88,13,5,1
2022-12-07,Üsküdar,6806.6,12,567.22,32,12,1
2022-12-07,Şişli,7263.36,6,1210.56,19,6,1
2022-12-08,Ataşehir,24889.8,7,3555.69,20,7,1
2022-12-08,Bayrampaşa,10929.81,8,1366.23,24,8,2
2022-12-08,Beşiktaş,36883.04,21,1756.34,59,21,2
2022-12-08,Levent,58718.51,37,1586.99,104,37,2
2022-12-08,Pendik,4455.03,9,495.0,23,9,1
2022-12-08,Üsküdar,2219.91,4,554.98,11,4,1
2022-12-08,Şişli,32330.3,17,1901.78,52,17,1
2022-12-09,Ataşehir,12538.42,13,964.49,32,13,1
2022-12-09,Bayrampaşa,11915.66,11,1083.24,30,11,2
2022-12-09,Beşiktaş,105987.51,33,3211.74,110,33,2
2022-12-09,Levent,106317.21,44,2416.3,142,44,2
2022-12-09,Pendik,3169.02,6,528.17,16,6,1
2022-12-09,Üsküdar,25116.0,6,4186.0,19,6,1
2022-12-09,Şişli,22352.43,7,3193.2,22,7,1
2022-12-10,Ataşehir,25391.27,16,1586.95,41,16,1
2022-12-10,Bayrampaşa,29464.13,14,2104.58,50,14,2
2022-12-10,Beşiktaş,79785.99,38,2099.63,100,38,2
2022-12-10,Levent,114326.9,55,2078.67,182,55,2
2022-12-10,Pendik,11227.08,3,3742.36,11,3,1
2022-12-10,Üsküdar,4925.44,9,547.27,25,9,1
2022-12-10,Şişli,13941.97,8,1742.75,28,8,1
2022-12-11,Ataşehir,55684.71,14,3977.48,49,14,1
2022-12-11,Bayrampaşa,43557.84,16,2722.37,53,16,2
2022-12-11,Beşiktaş,84363.01,44,1917.34,132,44,2
2022-12-11,Levent,105595.52,42,2514.18,126,42,2
2022-12-11,Pendik,18718.9,6,3119.82,21,6,1
2022-12-11,Üsküdar,373.33,3,124.44,8,3,1
2022-12-11,Şişli,1597.08,6,266.18,17,6,1
2022-12-12,Ataşehir,38953.52,12,3246.13,37,12,1
2022-12-12,Bayrampaşa,8205.16,8,1025.65,23,8,2
2022-12-12,Beşiktaş,81195.5,22,3690.7,81,22,2
2022-12-12,Levent,72862.61,35,2081.79,119,35,2
2022-12-12,Pendik,26362.64,7,3766.09,22,7,1
2022-12-12,Üsküdar,6684.39,4,1671.1,19,4,1
2022-12-12,Şişli,30740.22,18,1707.79,52,18,1
2022-12-13,Ataşehir,27147.41,13,2088.26,38,13,1
2022-12-13,Bayrampaşa,7816.44,8,977.05,24,8,2
2022-12-13,Beşiktaş,34777.07,29,1199.21,84,29,2
2022-12-13,Levent,91698.51,44,2084.06,138,44,2
2022-12-13,Pendik,6623.94,5,1324.79,17,5,1
2022-12-13,Üsküdar,7364.84,6,1227.47,21,6,1
2022-12-13,Şişli,24626.64,11,2238.79,32,11,1
2022-12-14,Ataşehir,8949.29,12,745.77,30,12,1
2022-12-14,Bayrampaşa,8881.29,11,807.39,28,11,2
2022-12-14,Beşiktaş,52265.52,25,2090.62,79,25,2
2022-12-14,Levent,83876.47,40,2096.91,121,40,2
2022-12-14,Pendik,12272.66,7,1753.24,17,7,1
2022-12-14,Üsküdar,10634.78,3,3544.93,13,3,1
2022-12-14,Şişli,10821.35,8,1352.67,23,8,1
2022-12-15,Ataşehir,30211.89,16,1888.24,44,16,1
2022-12-15,Bayrampaşa,32532.35,6,5422.06,20,6,2
2022-12-15,Beşiktaş,19219.53,22,873.61,65,22,2
2022-12-15,Levent,81677.35,42,1944.7,129,42,2
2022-12-15,Pendik,39251.31,11,3568.3,26,11,1
2022-12-15,Üsküdar,19466.13,5,3893.23,17,5,1
2022-12-15,Şişli,22517.88,13,1732.14,32,13,1
2022-12-16,Ataşehir,16733.02,9,1859.22,28,9,1
2022-12-16,Bayrampaşa,22873.87,10,2287.39,33,10,2
2022-12-16,Beşiktaş,27429.88,27,1015.92,77,27,2
2022-12-16,Levent,66588.14,36,1849.67,119,36,2
2022-12-16,Pendik,6942.1,6,1157.02,20,6,1
2022-12-16,Üsküdar,18817.74,10,1881.77,32,10,1
2022-12-16,Şişli,23701.18,11,2154.65,40,11,1
2022-12-17,Ataşehir,34192.12,14,2442.29,36,14,1
2022-12-17,Bayrampaşa,18991.23,9,2110.14,33,9,2
2022-12-17,Beşiktaş,47547.66,27,1761.02,79,27,2
2022-12-17,Levent,86178.95,37,2329.16,108,37,2
2022-12-17,Pendik,24337.87,9,2704.21,24,9,1
2022-12-17,Üsküdar,11760.02,6,1960.0,17,6,1
2022-12-17,Şişli,53204.05,13,4092.62,44,13,1
2022-12-18,Ataşehir,17579.62,15,1171.97,47,15,1
2022-12-18,Bayrampaşa,21953.9,11,1995.81,35,11,2
2022-12-18,Beşiktaş,78154.08,41,1906.2,129,41,2
2022-12-18,Levent,98097.38,37,2651.28,120,37,2
2022-12-18,Pendik,11694.71,7,1670.67,25,7,1
2022-12-18,Üsküdar,7589.05,7,1084.15,25,7,1
2022-12-18,Şişli,55648.94,16,3478.06,39,16,1
2022-12-19,Ataşehir,3559.83,9,395.54,30,9,1
2022-12-19,Bayrampaşa,26385.66,14,1884.69,41,14,2
2022-12-19,Beşiktaş,85111.26,37,2300.3,119,37,2
2022-12-19,Levent,104756.55,48,2182.43,149,48,2
2022-12-19,Pendik,23085.99,8,2885.75,25,8,1
2022-12-19,Üsküdar,7174.17,5,1434.83,9,5,1
2022-12-19,Şişli,7824.44,11,711.31,29,11,1
2022-12-20,Ataşehir,22454.64,14,1603.9,41,14,1
2022-12-20,Bayrampaşa,20826.71,10,2082.67,27,10,2
2022-12-20,Beşiktaş,56918.92,38,1497.87,125,38,2
2022-12-20,Levent,91223.78,47,1940.93,129,47,2
2022-12-20,Pendik,3138.87,3,1046.29,5,3,1
2022-12-20,Üsküdar,25982.7,10,2598.27,38,10,1
2022-12-20,Şişli,17800.86,10,1780.09,32,10,1
2022-12-21,Ataşehir,16761.75,4,4190.44,15,4,1
2022-12-21,Bayrampaşa,9328.28,12,777.36,33,12,2
2022-12-21,Beşiktaş,61023.85,26,2347.07,73,26,2
2022-12-21,Levent,59818.37,52,1150.35,154,52,2
2022-12-21,Pendik,1655.11,3,551.7,8,3,1
2022-12-21,Üsküdar,26998.23,12,2249.85,27,12,1
2022-12-21,Şişli,20347.29,13,1565.18,35,13,1
2022-12-22,Ataşehir,28536.29,16,1783.52,49,16,1
2022-12-22,Bayrampaşa,11757.3,7,1679.61,22,7,2
2022-12-22,Beşiktaş,77598.73,33,2351.48,106,33,2
2022-12-22,Levent,126943.37,47,2700.92,158,47,2
2022-12-22,Pendik,1429.41,5,285.88,8,5,1
2022-12-22,Üsküdar,13031.47,8,1628.93,27,8,1
2022-12-22,Şişli,35311.42,15,2354.09,49,15,1
2022-12-23,Ataşehir,29270.01,12,2439.17,32,12,1
2022-12-23,Bayrampaşa,41785.41,14,2984.67,46,14,2
2022-12-23,Beşiktaş,83130.97,33,2519.12,98,33,2
2022-12-23,Levent,57855.56,46,1257.73,122,46,2
2022-12-23,Pendik,34785.4,10,3478.54,28,10,1
2022-12-23,Üsküdar,4908.6,6,818.1,18,6,1
2022-12-23,Şişli,16303.22,10,1630.32,35,10,1
2022-12-24,Ataşehir,15724.79,19,827.62,59,19,1
2022-12-24,Bayrampaşa,18018.3,13,1386.02,34,13,2
2022-12-24,Beşiktaş,31402.39,27,1163.05,74,27,2
2022-12-24,Levent,52737.56,42,1255.66,134,42,2
2022-12-24,Pendik,15353.43,5,3070.69,16,5,1
2022-12-24,Üsküdar,1579.4,4,394.85,15,4,1
2022-12-24,Şişli,17303.36,12,1441.95,32,12,1
2022-12-25,Ataşehir,22084.67,14,1577.48,49,14,1
2022-12-25,Bayrampaşa,16522.15,11,1502.01,34,11,2
2022-12-25,Beşiktaş,50948.02,26,1959.54,64,26,2
2022-12-25,Levent,90698.28,44,2061.32,129,44,2
2022-12-25,Pendik,22203.17,11,2018.47,29,11,1
2022-12-25,Üsküdar,17455.13,9,1939.46,22,9,1
2022-12-25,Şişli,38172.07,15,2544.8,48,15,1
2022-12-26,Ataşehir,7545.99,13,580.46,40,13,1
2022-12-26,Bayrampaşa,10026.52,8,1253.32,23,8,2
2022-12-26,Beşiktaş,47257.16,21,2250.34,69,21,2
2022-12-26,Levent,108884.43,39,2791.91,123,39,2
2022-12-26,Pendik,6631.1,7,947.3,31,7,1
2022-12-26,Üsküdar,11733.07,3,3911.02,12,3,1
2022-12-26,Şişli,13502.61,12,1125.22,26,12,1
2022-12-27,Ataşehir,31102.57,12,2591.88,34,12,1
2022-12-27,Bayrampaşa,52646.13,15,3509.74,56,15,2
2022-12-27,Beşiktaş,82323.52,30,2744.12,98,30,2
2022-12-27,Levent,83003.46,35,2371.53,102,35,2
2022-12-27,Pendik,6585.99,3,2195.33,13,3,1
2022-12-27,Üsküdar,16677.17,10,1667.72,25,10,1
2022-12-27,Şişli,41219.5,13,3170.73,41,13,1
2022-12-28,Ataşehir,20192.51,8,2524.06,24,8,1
2022-12-28,Bayrampaşa,15686.04,7,2240.86,20,7,2
2022-12-28,Beşiktaş,58267.16,26,2241.04,89,26,2
2022-12-28,Levent,108886.02,39,2791.95,107,39,2
2022-12-28,Pendik,17242.55,5,3448.51,14,5,1
2022-12-28,Üsküdar,13022.64,2,6511.32,7,2,1
2022-12-28,Şişli,26868.7,12,2239.06,36,12,1
2022-12-29,Ataşehir,43485.79,9,4831.75,34,9,1
